Close/Last,Volume,Open,High,Low,daily_returns
374.37,30955530,376.02,377.6361,370.77,-2.671082856986473e-05
365.93,43277460,373.31,373.76,364.13,-0.022544541496380632
370.73,78502320,366.85,372.4,366.28,0.013117262864482226
372.65,21802880,369.45,373.0,368.68,0.005178971218946282
373.26,20603660,371.49,373.26,369.84,0.001636924728297462
370.62,26316650,375.0,376.03,370.53,-0.00707281787493963
373.54,17708010,372.56,374.41,370.04,0.0078786897630998
374.58,17107480,373.68,375.18,372.71,0.002784173047063243
374.66,12673050,375.0,376.94,373.5,0.00021357253457221503
374.07,14905410,373.69,375.06,372.8116,-0.0015747611167459263
375.28,14327010,375.37,376.458,374.16,0.003234688694629284
376.04,18730840,376.0,377.16,373.48,0.0020251545512686153
370.87,25258630,373.86,375.9,366.771,-0.013748537389639437
370.6,23083470,369.01,373.2562,368.51,-0.0007280179038476886
367.94,20901500,370.665,373.1,367.17,-0.007177549919050286
367.75,21004580,368.97,372.06,366.5,-0.0005163885416100689
374.69,23133970,369.3,375.2,369.01,0.01887151597552683
375.79,20829950,372.01,375.99,371.19,0.0029357602284556528
382.77,25514250,376.37,384.17,376.32,0.018574203677585777
384.63,27850850,386.0,390.68,380.38,0.004859314993338026
388.47,21661150,385.49,388.68,384.65,0.009983620622416423
390.27,27202270,393.66,394.03,387.6229,0.004633562437253769
389.47,22234110,387.98,390.11,384.81,-0.002049862915417422
393.87,23392070,391.72,393.99,390.12,0.011297404164633873
398.67,29331140,395.76,398.67,393.5,0.012186762129636763
396.51,27016900,400.02,400.62,393.59,-0.005418014899541079
398.9,20525880,395.75,399.38,393.93,0.0060275907291114095
402.56,24866950,401.54,405.63,400.45,0.009175231887691204
404.87,21021160,404.32,407.01,402.5294,0.005738275039745666
403.93,17803270,404.37,406.17,402.43,-0.0023217329019191713
409.72,24510240,406.06,409.98,404.33,0.01433416681108124
408.59,33477610,412.26,413.05,406.4501,-0.002757981060236392
397.58,47871100,406.96,415.32,397.21,-0.026946327614479015
403.78,30657730,401.83,408.0,401.8,0.015594345792041775
411.22,28256670,403.81,412.65,403.56,0.01842587547674479
405.65,25352290,409.9,411.16,403.99,-0.01354506103788733
405.49,18382620,405.88,407.97,402.91,-0.0003944286946874209
414.05,22340530,407.44,414.3,407.4,0.021110261658733975
414.11,21225260,414.05,415.56,412.53,0.0001449100350199295
420.55,22032840,415.25,420.82,415.09,0.015551423534809539
415.26,21202920,420.555,420.74,414.75,-0.012578765901795297
406.32,27824940,404.94,410.071,403.39,-0.021528680826470192
409.49,20401190,408.07,409.84,404.57,0.00780173262453232
406.56,21825530,408.14,409.13,404.29,-0.00715524188624872
404.06,22296500,407.96,408.29,403.44,-0.006149153876426561
402.79,24307920,403.24,404.49,398.01,-0.003143097559768271
402.18,18631070,400.17,402.29,397.22,-0.0015144368032969924
411.65,27009870,410.19,412.83,408.57,0.023546670644984724
410.34,16295880,415.67,415.86,408.97,-0.003182315073484765
407.54,16193510,411.455,412.16,407.36,-0.006823609689525667
407.48,14835830,407.99,408.32,403.85,-0.00014722481228834905
407.72,13183130,408.175,409.3,405.3201,0.0005889859625012317
413.64,31947260,408.64,414.2,405.92,0.014519768468556737
415.5,17823450,411.27,415.87,410.88,0.004496663765593212
414.92,17595960,413.44,417.35,412.32,-0.001395908543922908
402.65,26919180,413.96,414.25,400.64,-0.029571965680131207
402.09,22344150,402.97,405.16,398.39,-0.0013907860424686724
409.14,18718480,406.12,409.78,402.24,0.017533388047452192
406.22,18002190,407.96,410.42,404.33,-0.0071369213472159965
404.52,16120750,403.762,405.68,401.26,-0.004184924425188474
415.28,22457000,407.62,415.57,406.79,0.026599426480767407
415.1,17115930,418.1,418.18,411.45,-0.0004334424966286887
425.22,34157300,420.24,427.82,417.99,0.024379667549987882
416.42,45079900,419.29,422.6,412.79,-0.020695169559286963
417.32,20105980,414.25,420.73,413.78,0.002161279477450595
421.41,19837920,417.83,421.6656,415.55,0.009800632608070625
425.23,17860090,422.0,425.96,420.66,0.009064806245699053
429.37,21296220,429.83,430.82,427.16,0.009735907626460927
428.74,17648470,429.7,429.86,426.07,-0.0014672659943638644
422.86,18060450,425.24,427.41,421.61,-0.013714605588468487
421.65,16725650,425.61,425.99,421.35,-0.0028614671522491086
421.43,16704980,424.44,424.45,419.01,-0.000521759753349893
420.72,21871160,420.96,421.87,419.12,-0.0016847400517285838
424.57,16315960,423.95,427.89,422.22,0.00915097927362618
421.44,17911990,420.11,422.38,417.84,-0.007372164778481793
420.45,16502260,419.73,423.26,419.085,-0.002349088838268787
417.88,19370880,424.99,428.67,417.57,-0.0061124985134973775
425.52,16554760,420.01,426.51,418.32,0.018282760601129544
424.59,14272390,425.17,427.28,423.3,-0.002185561195713448
426.28,12512290,426.44,427.74,421.62,0.003980310417108335
423.26,16216580,422.19,424.03,419.7,-0.007084545369240858
427.93,17966420,425.82,429.37,422.36,0.011033407361905168
421.9,19253750,424.05,425.1794,419.77,-0.014091089664197476
413.64,20273540,426.6,426.82,413.43,-0.019578099075610367
414.58,16765620,414.57,418.4,413.7301,0.002272507494439635
411.84,15855490,417.25,418.88,410.33,-0.006609098364609989
404.27,21029920,410.63,411.89,403.95,-0.018380924630924667
399.12,30565790,404.03,405.48,397.77,-0.012739011056966842
400.96,20286880,400.08,402.85,395.75,0.00461014231308865
407.57,15734500,404.235,408.2,403.06,0.016485434956105438
409.06,15065330,409.56,412.47,406.78,0.0036558137252495904
399.04,40586450,394.03,399.8899,388.03,-0.02449518408057494
406.32,29694650,412.17,413.0,405.7601,0.018243785084202102
402.25,19582090,405.25,406.32,399.19,-0.01001673557786964
389.33,28781370,401.49,402.16,389.17,-0.03211932877563706
394.94,23562480,392.61,401.7199,390.31,0.014409369943235939
397.84,17709360,397.66,399.93,394.6515,0.007342887527219233
406.66,17446720,402.28,407.15,401.86,0.022169716468932288
